rid,graph_1,graph_2,cat_1,cat_2,type_cstr_1,cstr_1,type_cstr_2,cstr_2,complexite,orientation
r25607,raffinage,raffineur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r25608,raffinage,raffineuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r25610,raffinement,raffineur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r25611,raffinement,raffineuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r25614,raffineur,raffineuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r25618,rafistolage,rafistoleur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r25619,rafistolage,rafistoleuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r25621,rafistoleur,rafistoleuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r25626,rafleur,rafleuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r25629,rafraîchissement,rafraîchisseur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r25635,rageur,rageuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r25645,raidissement,raidisseur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r25646,raidissement,raidisseuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r25648,raidisseur,raidisseuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r25654,railleur,railleuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r25658,rainage,raineuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r25668,raisonnage,raisonnement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r25670,raisonnage,raisonneur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r25671,raisonnage,raisonneuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r25673,raisonnement,raisonneur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r25674,raisonnement,raisonneuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r25677,raisonneur,raisonneuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r25680,rajeunissement,rajeunisseur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r25681,rajeunissement,rajeunisseuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r25683,rajeunisseur,rajeunisseuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r25687,rajustage,rajustement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r25692,ralentissement,ralentisseur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r25693,ralentissement,ralentisseuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r25695,ralentisseur,ralentisseuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r25701,rallieur,rallieuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r25709,ramage,rameur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r25710,ramage,rameuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r25717,ramassage,ramassement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r25719,ramassage,ramasseur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r25720,ramassage,ramasseuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r25722,ramassement,ramasseur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r25723,ramassement,ramasseuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r25725,ramasseur,ramasseuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r25728,rambineur,rambineuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r25735,ramendeur,ramendeuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r25739,rameneur,rameneuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r25742,rameur,rameuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r25752,ramonage,ramoneur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r25768,randonneur,randonneuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r25774,rangement,rangeur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r25775,rangement,rangeuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r25778,rangeur,rangeuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r25786,rançonnement,rançonneur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r25787,rançonnement,rançonneuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r25789,rançonneur,rançonneuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r25797,rapetassage,rapetasseur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r25798,rapetassage,rapetasseuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r25800,rapetasseur,rapetasseuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r25802,rapetissage,rapetissement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r25810,rapineur,rapineuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r25825,rappeleur,rappeleuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r25831,rapportage,rapporteur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r25832,rapportage,rapporteuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r25834,rapporteur,rapporteuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r25837,rapprochement,rapprocheur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r25844,raquetteur,raquetteuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r25850,rasage,rasement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r25852,rasage,raseur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r25853,rasage,raseuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r25855,rasement,raseur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r25856,rasement,raseuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r25858,raseur,raseuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r25864,rassemblement,rassembleur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r25865,rassemblement,rassembleuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r25868,rassembleur,rassembleuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r25880,ratatinage,ratatinement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r25891,ratinage,ratineuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r25895,ratiocinage,ratiocinateur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r25896,ratiocinage,ratiocination,Nm,Nf,suf,Xage,suf,Xion,simple,indirect
r25897,ratiocinage,ratiocinatrice,Nm,Nf,suf,Xage,suf,Xrice,simple,indirect
r25898,ratiocinage,ratiocinement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r25900,ratiocinateur,ratiocination,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r25901,ratiocinateur,ratiocinatrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r25902,ratiocinateur,ratiocinement,Nm,Nm,suf,Xeur,suf,Xment,simple,indirect
r25904,ratiocination,ratiocinatrice,Nf,Nf,suf,Xion,suf,Xrice,simple,indirect
r25905,ratiocination,ratiocinement,Nf,Nm,suf,Xion,suf,Xment,simple,indirect
r25907,ratiocinatrice,ratiocinement,Nf,Nm,suf,Xrice,suf,Xment,simple,indirect
r25915,ratissage,ratissement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r25917,ratissage,ratisseur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r25918,ratissage,ratisseuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r25920,ratissement,ratisseur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r25921,ratissement,ratisseuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r25923,ratisseur,ratisseuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r25928,rattachage,rattachement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r25930,rattachage,rattacheur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r25931,rattachage,rattacheuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r25933,rattachement,rattacheur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r25934,rattachement,rattacheuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r25936,rattacheur,rattacheuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r25938,rattrapage,rattrapement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r25950,ravageur,ravageuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r25954,ravalement,ravaleur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r25958,ravaudage,ravaudeur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r25959,ravaudage,ravaudeuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r25962,ravaudeur,ravaudeuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r25969,ravinage,ravinement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r25976,ravissement,ravisseur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r25977,ravissement,ravisseuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r25979,ravisseur,ravisseuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r25982,ravitaillement,ravitailleur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r25983,ravitaillement,ravitailleuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r25985,ravitailleur,ravitailleuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r25987,ravivage,ravivement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r25994,rayonnage,rayonnement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r26019,reboisement,reboiseur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r26030,reboutage,rebouteur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r26031,reboutage,rebouteuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r26034,rebouteur,rebouteuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26038,rebroussage,rebroussement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r26051,receleur,receleuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26055,recensement,recenseur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r26056,recensement,recenseuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r26058,recenseur,recenseuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26064,receveur,réceptorat,Nm,Nm,suf,Xeur,suf,Xorat,simple,indirect
r26065,receveur,receveuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26074,rechaussage,rechaussement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r26084,recognitif,recognition,Adj,Nf,suf,Xif,suf,Xion,simple,indirect
r26088,recollage,recollement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r26094,recommencement,recommenceur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r26095,recommencement,recommenceuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r26097,recommenceur,recommenceuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26110,reconstructeur,reconstruction,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r26111,reconstructeur,reconstructrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r26113,reconstruction,reconstructrice,Nf,Nf,suf,Xion,suf,Xrice,simple,indirect
r26122,recoupage,recoupement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r26141,recrutement,recruteur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r26142,recrutement,recruteuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r26145,recruteur,recruteuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26151,recteur,rectorat,Nm,Nm,suf,Xeur,suf,Xorat,simple,indirect
r26152,recteur,rectoriat,Nm,Nm,suf,Xeur,suf,Xoriat,simple,indirect
r26153,recteur,rection,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r26157,rectificateur,rectificatif,Nm,Adj,suf,Xeur,suf,Xif,simple,indirect
r26158,rectificateur,rectification,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r26159,rectificateur,rectificatrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r26162,rectificatif,rectification,Adj,Nf,suf,Xif,suf,Xion,simple,indirect
r26163,rectificatif,rectificatrice,Adj,Nf,suf,Xif,suf,Xrice,simple,indirect
r26165,rectification,rectificatrice,Nf,Nf,suf,Xion,suf,Xrice,simple,indirect
r26169,rectifieur,rectifieuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26189,recéleur,recéleuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26201,rediseur,rediseuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26207,redistributeur,redistributif,Nm,Adj,suf,Xeur,suf,Xif,simple,indirect
r26208,redistributeur,redistribution,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r26209,redistributeur,redistributrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r26212,redistributif,redistribution,Adj,Nf,suf,Xif,suf,Xion,simple,indirect
r26213,redistributif,redistributrice,Adj,Nf,suf,Xif,suf,Xrice,simple,indirect
r26214,redistribution,redistributrice,Nf,Nf,suf,Xion,suf,Xrice,simple,indirect
r26223,redressage,redressement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r26226,redressement,redresseur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r26233,refaiseur,refaiseuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26236,refaçonnage,refaçonnement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r26238,refaçonnage,refaçonneur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r26240,refaçonnement,refaçonneur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r26266,refroidissement,refroidisseur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r26278,regardement,regardeur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r26279,regardement,regardeuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r26282,regardeur,regardeuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26294,registrateur,registration,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r26301,regonflage,regonflement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r26313,regretteur,regretteuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26318,rehaussage,rehaussement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r26339,relancement,relanceur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r26353,relayeur,relayeuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26356,relevage,releveur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r26361,reliage,relieur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r26362,reliage,relieuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r26366,relieur,relieuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26389,remanieur,remanieuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26399,remblayage,remblayeur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r26404,remboîtage,remboîtement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r26428,remontage,remonteur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r26434,remontreur,remontreuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26440,remorquage,remorqueur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r26444,rempaillage,rempailleur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r26445,rempaillage,rempailleuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r26447,rempailleur,rempailleuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26462,remplissage,remplissement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r26463,remplissage,remplisseur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r26464,remplissage,remplisseuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r26466,remplissement,remplisseur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r26467,remplissement,remplisseuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r26469,remplisseur,remplisseuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26479,remueur,remueuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26494,renaudeur,renaudeuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26496,rencaissage,rencaissement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r26502,renchérissement,renchérisseur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r26503,renchérissement,renchérisseuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r26505,renchérisseur,renchérisseuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26508,rendement,rendeur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r26509,rendement,rendeuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r26511,rendeur,rendeuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26520,renflouage,renflouement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r26541,renieur,renieuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26556,renonciateur,renonciatif,Nm,Adj,suf,Xeur,suf,Xif,simple,indirect
r26557,renonciateur,renonciation,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r26558,renonciateur,renonciatrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r26560,renonciatif,renonciation,Adj,Nf,suf,Xif,suf,Xion,simple,indirect
r26561,renonciatif,renonciatrice,Adj,Nf,suf,Xif,suf,Xrice,simple,indirect
r26563,renonciation,renonciatrice,Nf,Nf,suf,Xion,suf,Xrice,simple,indirect
r26572,renseignement,renseigneur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r26573,renseignement,renseigneuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r26575,renseigneur,renseigneuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26581,rentoilage,rentoileur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r26584,rentrage,rentreur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r26586,rentrayage,rentrayeur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r26587,rentrayage,rentrayeuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r26589,rentrayeur,rentrayeuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26598,renversement,renverseur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r26599,renversement,renverseuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r26601,renverseur,renverseuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26608,renvoyeur,renvoyeuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26619,repassage,repasseur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r26620,repassage,repasseuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r26625,repasseur,repasseuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26627,repavage,repavement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r26632,reperceur,reperceuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26636,repiquage,repiqueur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r26637,repiquage,repiqueuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r26639,repiqueur,repiqueuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26644,replanissage,replanisseur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r26647,replantation,replantement,Nf,Nm,suf,Xion,suf,Xment,simple,indirect
r26658,reportage,reportement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r26660,reportage,reporteur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r26670,repoussage,repoussement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r26672,repoussage,repousseur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r26676,repoussement,repousseur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r26682,reprisage,repriseuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r26689,reproducteur,reproductif,Nm,Adj,suf,Xeur,suf,Xif,simple,indirect
r26690,reproducteur,reproduction,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r26691,reproducteur,reproductrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r26694,reproductif,reproductrice,Adj,Nf,suf,Xif,suf,Xrice,simple,indirect
r26695,reproduction,reproductrice,Nf,Nf,suf,Xion,suf,Xrice,simple,indirect
r26711,repétrisseur,repétrisseuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26714,repêchage,repêcheur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r26736,respirateur,respiration,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r26745,resquillage,resquilleur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r26746,resquillage,resquilleuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r26749,resquilleur,resquilleuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26753,ressassage,ressassement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r26755,ressassage,ressasseur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r26756,ressassage,ressasseuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r26758,ressassement,ressasseur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r26759,ressassement,ressasseuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r26761,ressasseur,ressasseuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26764,ressemelage,ressemeleur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r26768,resserrage,resserrement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r26779,ressuscitatif,ressuscitation,Adj,Nf,suf,Xif,suf,Xion,simple,indirect
r26782,restaurateur,restauration,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r26783,restaurateur,restauratrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r26785,restauration,restauratrice,Nf,Nf,suf,Xion,suf,Xrice,simple,indirect
r26792,restituteur,restitutif,Nm,Adj,suf,Xeur,suf,Xif,simple,indirect
r26793,restituteur,restitution,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r26796,restitutif,restitution,Adj,Nf,suf,Xif,suf,Xion,simple,indirect
r26809,retapage,retapeur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r26810,retapage,retapeuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r26814,retapeur,retapeuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26833,retirage,retirement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r26843,retordage,retordement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r26844,retordage,retordeur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r26845,retordage,retordeuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r26846,retordement,retordeur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r26847,retordement,retordeuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r26849,retordeur,retordeuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26853,retouchage,retoucheur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r26854,retouchage,retoucheuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r26858,retoucheur,retoucheuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26862,retournage,retournement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r26864,retournage,retourneur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r26865,retournage,retourneuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r26867,retournement,retourneur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r26868,retournement,retourneuse,Nm,Nf,suf,Xment,suf,Xeuse,simple,indirect
r26871,retourneur,retourneuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26881,retravaillage,retravaillement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r26892,retroussage,retroussement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r26893,retroussage,retrousseur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r26895,retroussement,retrousseur,Nm,Nm,suf,Xment,suf,Xeur,simple,indirect
r26903,revancheur,revancheuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26905,revendeur,revendeuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26908,revendicataire,revendication,Adj,Nf,suf,Xaire,suf,Xion,simple,indirect
r26910,revendicateur,revendicatif,Nm,Adj,suf,Xeur,suf,Xif,simple,indirect
r26911,revendicateur,revendication,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r26912,revendicateur,revendicatrice,Nm,Nf,suf,Xeur,suf,Xrice,simple,indirect
r26914,revendicateur,revendiqueur,Nm,Nm,suf,Xeur,suf,Xeur,simple,indirect
r26916,revendicatif,revendicatrice,Adj,Nf,suf,Xif,suf,Xrice,simple,indirect
r26917,revendicatif,revendiqueur,Adj,Nm,suf,Xif,suf,Xeur,simple,indirect
r26919,revendication,revendicatrice,Nf,Nf,suf,Xion,suf,Xrice,simple,indirect
r26920,revendication,revendiqueur,Nf,Nm,suf,Xion,suf,Xeur,simple,indirect
r26922,revendicatrice,revendiqueur,Nf,Nm,suf,Xrice,suf,Xeur,simple,indirect
r26927,reverdissage,reverdissement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r26932,revirage,revirement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
r26936,reviseur,reviseuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26937,reviseur,revision,Nm,Nf,suf,Xeur,suf,Xion,simple,indirect
r26947,rhabillage,rhabilleur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r26948,rhabillage,rhabilleuse,Nm,Nf,suf,Xage,suf,Xeuse,simple,indirect
r26951,rhabilleur,rhabilleuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r26989,riblage,ribleur,Nm,Nm,suf,Xage,suf,Xeur,simple,indirect
r26994,riboteur,riboteuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r27000,ricaneur,ricaneuse,Nm,Nf,suf,Xeur,suf,Xeuse,simple,indirect
r27006,ridage,ridement,Nm,Nm,suf,Xage,suf,Xment,simple,indirect
